organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,forretningsadresse.adresse,forretningsadresse.poststed,forretningsadresse.postnummer,forretningsadresse.kommune,forretningsadresse.kommunenummer,forretningsadresse.land,forretningsadresse.landkode,institusjonellSektorkode.kode,institusjonellSektorkode.beskrivelse,sisteInnsendteAarsregnskap,registreringsdatoenhetsregisteret,stiftelsesdato,registrertIMvaRegisteret,frivilligMvaRegistrertBeskrivelser,registrertIFrivillighetsregisteret,registrertIForetaksregisteret,registrertIStiftelsesregisteret,konkurs,konkursdato,underAvvikling,underAvviklingDato,underTvangsavviklingEllerTvangsopplosning,tvangsopplostPgaManglendeDagligLederDato,tvangsopplostPgaManglendeRevisorDato,tvangsopplostPgaManglendeRegnskapDato,tvangsopplostPgaMangelfulltStyreDato,tvangsavvikletPgaManglendeSlettingDato,overordnetEnhet,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet
"997899032","DYKEN AS","AS","Aksjeselskap","71.121","Byggeteknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Hyllveien 10C","TRANBY","3408","LIER","3312","Norge","NO","2100","Private aksjeselskaper mv.","2022","2012-01-30","2012-01-24","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2012-01-24","Rådgivning innen byggteknikk og informatikk.","Rådgivning innen byggteknikk og informatikk."
"998578280","HOLMESTRAND DYREKLINIKK AS","AS","Aksjeselskap","75.000","Veterinærtjenester","","","","","","","true","7","","","","","","","","","Hvittingfossveien 117","HOLMESTRAND","3085","HOLMESTRAND","3903","Norge","NO","2100","Private aksjeselskaper mv.","2022","2012-07-03","2012-05-26","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2012-05-26","Dyreklinikk, samt alt hva hermed står i forbindelse.","Dyreklinikk."
"968360302","SCHLUMBERGER NORGE AS","AS","Aksjeselskap","09.109","Andre tjenester tilknyttet utvinning av råolje og naturgass","46.750","Engroshandel med kjemiske produkter","74.909","Annen faglig, vitenskapelig og teknisk virksomhet ikke nevnt annet sted","","","true","2095","","Postboks 8013","STAVANGER","4068","STAVANGER","1103","Norge","NO","Risabergvegen 3","TANANGER","4056","SOLA","1124","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-20","1993-12-07","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-08-31","Forestå Schlumberger-konsernets virksomhet i Norge direkte, ved aksjebesittelse eller ved deltakelse i andre selskaper.","Forestå Schlumberger-konsernets virksomhet i Norge direkte, ved aksjebesittelse eller ved deltakelse i andre selskaper."
"986358692","NORSK MEDISINSK SYKLOTRONSENTER AS","AS","Aksjeselskap","21.200","Produksjon av farmasøytiske preparater","","","","","","","true","49","www.syklotronsenteret.no","Postboks 4950 Nydalen","OSLO","0424","OSLO","0301","Norge","NO","Ullernchausséen 64","OSLO","0379","OSLO","0301","Norge","NO","1120","Statlig eide aksjeselskaper mv.","2022","2004-03-16","2003-12-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2017-05-29","Produksjon og utvikling av radiofarmaka til klinisk og forskningsrettet bruk og/eller tilrådighetsstillelse av PET-skannere, samt annen virksomhet i tilknytning til dette.","Produksjon og utvikling av radiofarmaka til klinisk og forskningsrettet bruk og/eller tilrådighetsstillelse av PET-skannere, samt annen virksomhet i tilknytning til dette."
"931902148","INNLANDET FASADE AS","AS","Aksjeselskap","81.220","Utvendig rengjøring av bygninger og industriell rengjøring","","","","","","","true","","","","","","","","","","Torgeir Forseths veg 6","GJØVIK","2821","GJØVIK","3407","Norge","NO","2100","Private aksjeselskaper mv.","","2023-10-30","2023-10-09","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-10-09","Fasade- og vindusvask, rengjøring av bygninger og vaktmestertjenester, og annet som naturlig faller sammen med dette.","Rengjøring av bygninger utvendig, vinduer og lignende."
"984330723","RAMSYS AS","AS","Aksjeselskap","62.010","Programmeringstjenester","","","","","","","true","","www.mowic.no","PB 65","KLØFTA","2040","ULLENSAKER","3209","Norge","NO","c/o Jan Petter Andresen/nH J Kogstads veg 3","KLØFTA","2040","ULLENSAKER","3209","Norge","NO","2100","Private aksjeselskaper mv.","2022","2002-03-23","2002-02-14","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2018-06-01","Markedsføring og salg av beslutningssystemer. Være en teknologi bedrift med spisskompetanse innenfor; GPS-systemer, friksjonsmåling, veibane sensorer (frysepunkt, is, temp, restverdi av salt,), værstasjoner (hagel temp, vind, snø, yr, tåkeregn, duggpunkt, luftfuktighet), utkallingstjeneste (kostnadseffektiv utkalling av mannskaper). Samt annet som er formålstjenlig med driften og deltakelse i virksomhet med lignende formål.","Markedsføring og salg av beslutningssystemer. Være en teknologi bedrift med spisskompetanse innenfor; GPS-systemer, Friksjonsmåling, Veibane sensorer (frysepunkt, is, temp, restverdi av salt,), Værstasjoner (hagel temp, vind, snø, yr, tåkeregn, duggpunkt, luftfuktighet), utkallingstjeneste (kostnadseffektiv utkalling av mannskaper). Samt annet som er formålstjenlig med driften og deltakelse i virksomhet med lignende formål."
"974639920","MODUM KOMMUNE TEKNISK OG MILJØ","ORGL","Organisasjonsledd","84.130","Offentlig administrasjon tilknyttet næringsvirksomhet og arbeidsmarked","","","","","","","true","169","","Postboks 38","VIKERSUND","3371","MODUM","3316","Norge","NO","Rådhusveien 1","VIKERSUND","3370","MODUM","3316","Norge","NO","6500","Kommuneforvaltningen","","1996-10-26","1988-04-01","false","","false","false","false","false","","false","","false","","","","","","970491589","Bokmål","","",""
"829043432","KUMAR HELSE","ENK","Enkeltpersonforetak","86.909","Andre helsetjenester","","","","","","","false","","","","","","","","","","Parkveien 80","OSLO","0254","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2022-04-06","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Helse relaterte oppgaver og undervisning for å lage ny tekniker innenfor lab."
"911726580","STEINAR LANGBAKK","ENK","Enkeltpersonforetak","01.110","Dyrking av korn (unntatt ris), belgvekster og oljeholdige vekster","02.200","Avvirkning","","","","","false","","","Holt/nStorsjøvegen 953","SLÅSTAD","2110","SØR-ODAL","3415","Norge","NO","Ekelundsgata 10","LILLESTRØM","2004","LILLESTRØM","3205","Norge","NO","8200","Personlig næringsdrivende","","2013-03-20","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Jord- og skogbruk."
"930743186","THINGNES BÅT","ENK","Enkeltpersonforetak","30.120","Bygging av fritidsbåter","","","","","","","false","","","","","","","","","","Bjergelandet 50","DALE I SUNNFJORD","6963","FJALER","4646","Norge","NO","8200","Personlig næringsdrivende","","2023-01-31","","false","","false","false","false","false","","false","","false","","","","","","","Nynorsk","","","Trebåtbygging, seglinstruksjon, friluftslivguiding, produksjon i treverkstad."
"826045612","NORBITES AS","AS","Aksjeselskap","46.390","Engroshandel med bredt utvalg av nærings- og nytelsesmidler","","","","","","","false","","","","","","","","","","Olav Kyrres gate 13","OSLO","0273","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-11-26","2020-11-04","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-12-16","Salg av nordiske mat- og forbruksvarer til hele verden og annet som naturlig faller under dette.","Engroshandel med bredt utvalg av nærings- og nytelsesmidler."
"990269246","FOSSVEIEN 14 AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","true","","","","","","","","","","Årvollveien 32B","OSLO","0590","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2006-09-21","2006-09-01","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2006-12-19","Investering og utleie av fast eiendom, investering i aksjer og verdipapirer og dertil tilhørende virksomhet.","Utleie av fast eiendom."
"912323048","BJØRSVIK HAVFISKE AS","AS","Aksjeselskap","03.111","Hav- og kystfiske","","","","","","","false","","","","","","","","","","Sørflatanger","FLATANGER","7770","FLATANGER","5049","Norge","NO","2100","Private aksjeselskaper mv.","2022","2013-08-20","2013-07-19","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2013-07-19","Drive fiske og fangst, turistkjøring og alt som for øvrig står i naturlig sammenheng med dette, samt delta i annen virksomhet(er) som naturlig faller inn under dette.","Drive fiske og fangst."
"913646975","HARALD STORNES","ENK","Enkeltpersonforetak","43.120","Grunnarbeid","02.200","Avvirkning","","","","","false","","","","","","","","","","Lernesstranda 316","KYRKSÆTERØRA","7200","HEIM","5055","Norge","NO","8200","Personlig næringsdrivende","","2014-05-16","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Sprenging og graving for anleggsbransjen. Skogsdrift."
"928106446","HANNE ULVESPRÅK ULVESETH","ENK","Enkeltpersonforetak","85.609","Andre tjenester tilknyttet undervisning","","","","","","","false","","","","","","","","","","Straumsfjellvegen 56A","STRAUME","5353","ØYGARDEN","4626","Norge","NO","8200","Personlig næringsdrivende","","2021-11-10","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kurs og veiledning i forhold til språktrening etter karlstadmodellen."
"931316362","RAULAND ENTREPRENØR AS","AS","Aksjeselskap","43.120","Grunnarbeid","","","","","","","false","","","","","","","","","","Totakvegen 29","RAULAND","3864","VINJE","4036","Norge","NO","2100","Private aksjeselskaper mv.","","2023-05-15","2023-02-17","true","","false","true","false","false","","false","","false","","","","","","","Nynorsk","2023-02-17","Maskintjenester, utleige av maskiner og mannskap, service på maskiner og alt som fell naturleg inn under dette.","Grunnarbeid (graving, drenering, sprengning, planering)."
"885677762","ALEXANDER BOSRUP KARLSEN","ENK","Enkeltpersonforetak","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Tøyengata 36B","OSLO","0578","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2003-05-14","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Musiker, kunstner, pedagog, konsulentvirksomhet"
"929406427","BUD HAGOS","ENK","Enkeltpersonforetak","53.200","Andre post- og budtjenester","","","","","","","false","","","","","","","","","","Hvalsenga 8","FETSUND","1900","LILLESTRØM","3205","Norge","NO","8200","Personlig næringsdrivende","","2022-06-23","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Levere mat til kunder."
"817525172","ÅKRA SEMENTSTØPERI AS","AS","Aksjeselskap","23.610","Produksjon av betongprodukter for bygge- og anleggsvirksomhet","","","","","","","true","17","","Postboks 37","ÅKREHAMN","4296","KARMØY","1149","Norge","NO","Åkravegen 125B","ÅKREHAMN","4270","KARMØY","1149","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1975-02-28","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2007-06-25","Drive sementvareproduksjon og hva dermed står i forbindelse, samt delta i annen virksomhet med tilsvarende formål.","Produksjon og leveranse av ferdigbetong og betongvarer. Butikk med salg av egenproduserte betongvarer, sement, mørtel, redskap, verktøy, fliser m/ tilbehør, tegl og lettklinkerblokker."
"915901395","RISTIN RAVNA J EIRA","ENK","Enkeltpersonforetak","01.490","Husdyrhold ellers","","","","","","","false","","","","","","","","","","Niittošjohka 45","KARASJOK","9731","KARASJOK","5610","Norge","NO","8200","Personlig næringsdrivende","","2015-09-10","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Reindrift."
"914776279","AKAR FOOD AS","AS","Aksjeselskap","46.389","Engroshandel med spesialisert utvalg av nærings- og nytelsesmidler ikke nevnt annet sted","","","","","","","true","","","","","","","","","","Økern torgvei 3","OSLO","0580","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2015-01-12","2014-12-10","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2017-12-11","Import og handel med dagligvarer.","Import og engroshandel med matvarer."
"914302919","SLETTESTRANDVEIEN 4 AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","c/o Swiss Life AM Business Mgt AS/nPostboks 1207 Vika","OSLO","0110","OSLO","0301","Norge","NO","c/o Swiss Life AM Business Mgt AS/nHaakon VIIs gate 1","OSLO","0161","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2014-10-15","2014-09-17","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-04-28","Å investere i fast eiendom eller selskaper som eier fast eiendom, og alt som dermed står i forbindelse.","Utleie av fast eiendom."
"998935261","DRANGSHOLT CONSULTING","ENK","Enkeltpersonforetak","85.609","Andre tjenester tilknyttet undervisning","","","","","","","false","","","","","","","","","","Trondheimsveien 17D","OSLO","0560","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2012-11-05","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kursvirksomhet, Opplæring av tannleger og apotek i tannhelse."
"937637462","ITECH AS","AS","Aksjeselskap","71.200","Teknisk prøving og analyse","","","","","","","true","","","","","","","","","","Solumveien 230","TYRISTRAND","3533","MODUM","3316","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1986-01-20","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2003-08-29","Produksjon, handel og tjenesteytende virksomhet, samt hva hermed står i forbindelse, herunder å delta i andre selskaper med lignende virksomhet.","Produksjon, handel og tjenesteytende virksomhet, samt hva hermed står i forbindelse, herunder å delta i andre selskaper med lignende virksomhet."
"927443112","OKKA HUNDETERAPEUT KJERSTI OMDAL","ENK","Enkeltpersonforetak","96.090","Personlig tjenesteyting ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Snekkeveien 4","EGERSUND","4374","EIGERSUND","1101","Norge","NO","8200","Personlig næringsdrivende","","2021-07-20","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Hundemassasje, laserbehandling av hund, fysio- og rehabilitering av hund."
"812569732","MEBRAHTOM HAILE GABRISSLES","ENK","Enkeltpersonforetak","49.320","Drosjebiltransport","","","","","","","false","","","","","","","","","","Wilhelm Retz' gate 7","STAVANGER","4027","STAVANGER","1103","Norge","NO","8200","Personlig næringsdrivende","","2013-10-12","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Taxi."
"932357593","SAMEIET SKJOLDNESHAGEN","ESEK","Eierseksjonssameie","97.000","Lønnet arbeid i private husholdninger","","","","","","","false","","","Postboks 7280","BERGEN","5020","BERGEN","4601","Norge","NO","Nygårdsgaten 13","BERGEN","5015","BERGEN","4601","Norge","NO","","","","2023-10-30","2023-09-26","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-05-23","Eierseksjonssameie","Eierseksjonssameie"
"988586412","SAMEIET STOLTENBERGS GATE 31","ESEK","Eierseksjonssameie","","","","","","","","","false","","","","","","","","","","Stoltenbergs gate 31","TØNSBERG","3110","TØNSBERG","3905","Norge","NO","","","","2005-09-29","1987-11-24","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Eierseksjonssameie."
"920868991","ON TEKNIK AB","NUF","Norskregistrert utenlandsk foretak","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Öd 111","SE-834 98 BRUNFLO","","","","Sverige","SE","2100","Private aksjeselskaper mv.","2018","2018-06-05","","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Teknisk konsulent innen energibransjen med hovedfokus på vindkraft."
"980037541","MASKINENTREPRENØRENES FORBUND","FLI","Forening/lag/innretning","94.110","Næringslivs- og arbeidsgiverorganisasjoner","","","","","","","true","50","www.mef.no","Postboks 505  Sentrum","OSLO","0105","OSLO","0301","Norge","NO","Fred. Olsens gate 3","OSLO","0152","OSLO","0301","Norge","NO","2500","Private produsentorienterte organisasjoner uten profittformål","2022","1998-09-14","1948-12-10","true","Utleier av bygg eller anlegg","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Bransje- og arbeidsgiverorganisjon."
"979384866","BLM TRANSPORT AS","AS","Aksjeselskap","46.710","Engroshandel med drivstoff og brensel","","","","","","","true","11","","Postboks 21","RYGGE","1581","MOSS","3103","Norge","NO","Eskelundveien 49","RYGGE","1580","MOSS","3103","Norge","NO","2100","Private aksjeselskaper mv.","2022","1997-11-12","1997-09-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2018-09-24","Omsetning av oljeprodukter, teknisk service og beslektede områder.","Omsetning av oljeprodukter, teknisk service og beslektede områder."
"931850407","PETTER ELIAS PETTERSEN","ENK","Enkeltpersonforetak","41.200","Oppføring av bygninger","","","","","","","false","","","","","","","","","","Salemsveien 18","SØGNE","4640","KRISTIANSAND","4204","Norge","NO","8200","Personlig næringsdrivende","","2023-08-16","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Tømrer, oppføring og vedlikehold av bygninger. Vaktmestertjenester."
"932805286","ESTERA RIEGEL BEAUTY","ENK","Enkeltpersonforetak","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Lofthusveien 79","LILLESAND","4790","LILLESAND","4215","Norge","NO","8200","Personlig næringsdrivende","","2024-01-11","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Hudpleie."
"959313741","SAM PARTNERS Henning Hai Lee Yang","ENK","Enkeltpersonforetak","46.692","Engroshandel med skipsutstyr og fiskeredskap","","","","","","","false","","","Postboks 42   Ellingsrud","OSLO","1062","OSLO","0301","Norge","NO","Skansen terrasse 22","OSLO","1062","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","1995-02-20","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Trading av skipsutstyr og konsulent virksomhet."
"971400951","ISHAVSBYEN BEDRIFTSHELSETJENESTE SA","SA","Samvirkeforetak","86.904","Annen forebyggende helsetjeneste","","","","","","","true","8","www.ibht.net","Postboks 3656","TROMSØ","9278","TROMSØ","5501","Norge","NO","Stakkevollvegen 33","TROMSØ","9010","TROMSØ","5501","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-20","1991-06-26","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2012-03-20","Å ivareta og bedre de helse- miljø og sikkerhetsmessige forhold for de ansatte i bedriften.","Forebyggende helsetjeneste til bedrifter."
"926402862","WEBSPESIALISTEN MELLUM","ENK","Enkeltpersonforetak","62.010","Programmeringstjenester","","","","","","","false","","","","","","","","","","Soleiebakken 50","KONGSVINGER","2208","KONGSVINGER","3401","Norge","NO","8200","Personlig næringsdrivende","","2021-01-18","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Lage, optimlisere, vedlikeholde websider. Digital markedsføring."
"914802946","LAMBERTSETER LEGESENTER AS","AS","Aksjeselskap","86.211","Allmenn legetjeneste","","","","","","","true","5","","","","","","","","","Mellombølgen 47","OSLO","1157","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2015-01-15","2015-01-02","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2015-01-02","Allmennlegevirksomhet i Oslo kommune, deltakelse i andre selskaper, samt alt annet som naturlig faller inn under dette.","Legesentervirksomhet."
"991483306","STRØMMEN ATRIUM SAMEIE","ESEK","Eierseksjonssameie","","","","","","","","","false","","","Postboks 6668 St Olavs Plass","OSLO","0129","OSLO","0301","Norge","NO","Hammersborg torg 1","OSLO","0179","OSLO","0301","Norge","NO","","","2022","2007-08-20","2005-11-29","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-04-06","Eierseksjonssameie.","Eierseksjonssameie."
"999100643","PSYKOLOG THORVALD ANDERSEN","ENK","Enkeltpersonforetak","86.905","Klinisk psykologtjeneste","","","","","","","false","","","","","","","","","","Tønsberg Medisinske Senter/nKilengata 18","TØNSBERG","3117","TØNSBERG","3905","Norge","NO","8200","Personlig næringsdrivende","","2012-11-06","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Psykologisk behandling."
"919233907","JOHANSEN MASKIN OG EIENDOM AS","AS","Aksjeselskap","43.120","Grunnarbeid","","","","","","","false","","","","","","","","","","P B Kristviks veg 19","BUD","6430","HUSTADVIKA","1579","Norge","NO","2100","Private aksjeselskaper mv.","2022","2017-07-04","2017-06-15","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2018-02-01","Å utføre gravearbeid, utleie av maskiner, utstyr og fast eiendom, og alt som står i forbindelse med dette.","Å utføre gravearbeid, dernest utleie av fast eiendom."
"984150342","MAGNUSSEN OG GROSVOLD EIENDOM AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Åssideveien 26","SKOLLENBORG","3619","KONGSBERG","3303","Norge","NO","2100","Private aksjeselskaper mv.","2022","2002-02-05","2001-12-20","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2001-12-20","Kjøp, salg og utleie av fast eiendom og bygninger og naturlig tilhørende virksomhet, samt deltakelse i selskaper med tilsvarende formål.","Kjøp, salg og utleie av fast eiendom og bygninger og naturlig tilhørende virksomhet, samt deltakelse i selskaper med tilsvarende formål."
"927790548","ANDREAS SUPERMAN HODNEBROG","ENK","Enkeltpersonforetak","33.150","Reparasjon og vedlikehold av skip og båter","","","","","","","false","","","","","","","","","","Støleveien 150","GRIMSTAD","4887","GRIMSTAD","4202","Norge","NO","8200","Personlig næringsdrivende","","2021-10-06","","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Støping med glassfiber, reparasjoner av f.eks. båter og andre glassfiberdeler, samt produksjon av glassfiberdeler. Snekring på mindre oppdrag. Stilas montering."
