organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,forretningsadresse.adresse,forretningsadresse.poststed,forretningsadresse.postnummer,forretningsadresse.kommune,forretningsadresse.kommunenummer,forretningsadresse.land,forretningsadresse.landkode,institusjonellSektorkode.kode,institusjonellSektorkode.beskrivelse,sisteInnsendteAarsregnskap,registreringsdatoenhetsregisteret,stiftelsesdato,registrertIMvaRegisteret,frivilligMvaRegistrertBeskrivelser,registrertIFrivillighetsregisteret,registrertIForetaksregisteret,registrertIStiftelsesregisteret,konkurs,konkursdato,underAvvikling,underAvviklingDato,underTvangsavviklingEllerTvangsopplosning,tvangsopplostPgaManglendeDagligLederDato,tvangsopplostPgaManglendeRevisorDato,tvangsopplostPgaManglendeRegnskapDato,tvangsopplostPgaMangelfulltStyreDato,tvangsavvikletPgaManglendeSlettingDato,overordnetEnhet,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet
"922293015","ESPEN INVEST AS","AS","Aksjeselskap","68.100","Kjøp og salg av egen fast eiendom","","","","","","","false","","","","","","","","","","Øvre Bakklandet 12B","TRONDHEIM","7016","TRONDHEIM","5001","Norge","NO","2100","Private aksjeselskaper mv.","2022","2019-02-26","2019-02-14","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2019-03-27","Kjøp, salg og utleie av eiendom samt det som står i naturlig forbindelse med dette.","Kjøp, salg og utleie av eiendom."
"999063799","VESTRE KANALKAI 20 AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Vestre Kanalkai 20","TRONDHEIM","7010","TRONDHEIM","5001","Norge","NO","2100","Private aksjeselskaper mv.","2022","2012-10-29","2012-10-18","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2012-10-18","Investering i, samt drift og utleie av, fast eiendom, herunder deltakelse i andre selskap.","Eiendomsselskap, investering i og utleie av næringsbygg."
"964952612","GOL KOMMUNE","KOMM","Kommune","84.110","Generell offentlig administrasjon","","","","","","","true","710","www.gol.kommune.no/","","","","","","","","Gamlevegen 4","GOL","3550","GOL","3324","Norge","NO","6500","Kommuneforvaltningen","","1995-06-07","","true","","false","false","false","false","","false","","false","","","","","","","Nynorsk","","","Kommune"
"995704943","BJØRKAVÅG AS","AS","Aksjeselskap","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","true","","","Lerstadvegen 517","ÅLESUND","6018","ÅLESUND","1508","Norge","NO","Gjerdevegen 73","GISKE","6052","GISKE","1532","Norge","NO","2100","Private aksjeselskaper mv.","2022","2010-07-05","2010-06-10","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-03-26","Investeringsvirksomhet og rådgivning","Investeringsvirksomhet gjennom eie av aksjer i andre selskaper. Rådgivning slik som bedriftsrådgivning, styreverv med mer."
"937873646","BERENTSEN EIENDOM AS","AS","Aksjeselskap","11.070","Produksjon av mineralvann, leskedrikker og annet vann på flaske","","","","","68.209","Utleie av egen eller leid fast eiendom ellers","false","","","Pb 53","EGERSUND","4379","EIGERSUND","1101","Norge","NO","Jernbaneveien 28","EGERSUND","4370","EIGERSUND","1101","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1985-08-29","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","1994-08-24","Handel, herunder eie og forvalte faste eiendommer, samt alt som dermed står i forbindelse.","Handel, herunder eie og forvalte faste eiendommer, samt alt som dermed står i forbindelse."
"920214312","BERGENLASHES ELINA ZAKAEVA","ENK","Enkeltpersonforetak","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","www.bergenlashes.no","","","","","","","","Storingavika 33","MATHOPEN","5174","BERGEN","4601","Norge","NO","8200","Personlig næringsdrivende","","2018-01-09","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Vippeextensions."
"919809124","LEIRFJORD BREDBAND AS","AS","Aksjeselskap","61.100","Kabelbasert telekommunikasjon","","","","","","","true","","","","","","","","","","Skoledalsveien 23","LEIRFJORD","8890","LEIRFJORD","1822","Norge","NO","1520","Kommunalt eide aksjeselskaper mv.","2022","2017-10-30","2017-09-22","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-11-28","Investering, utbygging og utleie av fiberkapasitet i Leirfjord kommune. Selskapet skal ha et ikke-økonomisk formål der overskudd benyttes til videre utbygging av fibernett i Leirfjord kommune.","Investering, utbygging og utleie av fiberkapasitet i Leirfjord kommune. Selskapet skal ha et ikke-økonomisk formål der overskudd benyttes til videre utbygging av fibernett i Leirfjord kommune."
"930329754","ANDERSSON ADVENTURE & YOGA TRYSIL","ENK","Enkeltpersonforetak","79.902","Guider og reiseledere","","","","","","","false","","","","","","","","","","Golfvegen 71","TRYSIL","2420","TRYSIL","3421","Norge","NO","8200","Personlig næringsdrivende","","2022-11-29","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Eventyrguide, utleie av utstyr (telt, soveposer, hengekøyer etc.). Pakkeløsninger med aktiviteter som fotturer og yoga. Liten butikkdel i yogarommet, salg av yogarelaterte produkter. Kurs og opplæring i Yoga, pust og Auyrveda. Yogatimer i et yogarom."
"988102350","COSIMO AS","AS","Aksjeselskap","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Arnebråtveien 3","OSLO","0376","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2005-04-14","2005-04-05","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-12-06","Investeringsselskap.","Investeringer i børnoterte aksjer, obligasjoner og finansielle derivater."
"998042364","ERLAND HORTEN","ENK","Enkeltpersonforetak","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","","","","","","","","","Hansrø","TYLLDALEN","2510","TYNSET","3427","Norge","NO","8200","Personlig næringsdrivende","","2012-03-01","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","1. Musikktjenester. Undervisning, framføring, administrering, komponering og arrangering av musikk og konserter/framføringer. 2. Tekstproduksjon. Produksjon av ulike typer tekst. 3. Primærnæring. Jordbruk og skogbruk. Utleie, jakt og fiske. Salg av tjenester relatert til primærnæring."
"969614855","REINGJERDSKOG ERLING","ENK","Enkeltpersonforetak","01.490","Husdyrhold ellers","","","","","","","false","","","","","","","","","","","SJØVEGAN","9350","SALANGEN","5522","Norge","NO","8200","Personlig næringsdrivende","","1995-02-20","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","",""
"932378086","M. ØVREBØ HOLDING AS","AS","Aksjeselskap","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","c/o Magnhild Wastøl/nKrokenveien 30","SANNIDAL","3766","KRAGERØ","4014","Norge","NO","2100","Private aksjeselskaper mv.","","2023-11-01","2023-10-13","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-10-13","Investere i og eie aksjer i andre selskaper, herunder kjøp og salg, samt det som naturlig står i forbindelse med dette.","Holdingselskap."
"931168282","LEMVIG BIOGASANLÆG A.M.B.A.","NUF","Norskregistrert utenlandsk foretak","38.210","Behandling og disponering av ikke-farlig avfall","","","","","","","false","","","c/o Nordic DC/nTvetenveien 170","OSLO","0671","OSLO","0301","Norge","NO","Pillevej 12","DK-7620 LEMVIG","","","","Danmark","DK","","","","2023-04-19","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kjøpe fiskeavfall."
"871205302","URBØ OLAV SELTVEIT","ENK","Enkeltpersonforetak","02.200","Avvirkning","","","","","","","false","","","","","","","","","","","DALEN","3880","TOKKE","4034","Norge","NO","8200","Personlig næringsdrivende","","1995-02-20","","true","","false","false","false","false","","false","","false","","","","","","","Nynorsk","","","Jordbruk og skogbruk."
"911587270","GAUBEKVEITA 5 AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Gaubekveita 5","TRONDHEIM","7010","TRONDHEIM","5001","Norge","NO","2100","Private aksjeselskaper mv.","2022","2013-02-19","2013-02-12","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-02-01","Drift, utvikling, utleie og salg av eiendommer, samt hva hermed står i naturlig forbindelse.","Drift, utvikling, utleie og salg av eiendommer, samt hva hermed står i naturlig forbindelse."
"926676881","PROSJEKTIL BIL","FLI","Forening/lag/innretning","93.120","Idrettslag og -klubber","","","","","","","false","","","","","","","","","","Gamle Forusveien 1","STAVANGER","4031","STAVANGER","1103","Norge","NO","7000","Ideelle organisasjoner","","2021-02-25","2021-02-11","false","","true","false","false","false","","false","","false","","","","","","","Bokmål","","","Bedriftsidrettslag. Øke trivsel på arbeidsplassen gjennom å fremme fysisk aktivitet og felles opplevelser. Bedriftsidrettslaget ønsker å tilrettelegge for fysisk aktivitet både i og utenfor alminnelig arbeidstid."
"927174928","PETTERSEN TRANSPORT & GJENBRUK","ENK","Enkeltpersonforetak","49.410","Godstransport på vei","","","","","","","false","","","","","","","","","","Nittedalsgata 29","LILLESTRØM","2000","LILLESTRØM","3205","Norge","NO","8200","Personlig næringsdrivende","","2023-04-26","","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Transport, flytte oppdrag, tømming av dødsbo, kast av avfall. Gjenbruk - kjøp og salg av gjenbruk."
"831841672","FOSSLAND EIENDOM AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Grøttinglia 26","LARVIK","3261","LARVIK","3909","Norge","NO","2100","Private aksjeselskaper mv.","","2023-08-07","2023-06-23","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-06-23","Investering i eiendom, samt annet som naturlig hører inn under dette.","Utleie av fast eiendom."
"976560639","TELECOM RÅDGIVNING,TERJE THOMASSEN","ENK","Enkeltpersonforetak","47.420","Butikkhandel med telekommunikasjonsutstyr","","","","","","","false","","","","","","","","","","Øvre Elnes vei 18D","VOLLEN","1390","ASKER","3203","Norge","NO","8200","Personlig næringsdrivende","","1996-07-04","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Salg, omsetning, installasjon og service av telesystemer, dataprodukter, tele og data kabling, lyd anlegg samt beslektede produkter."
"915733697","JOHNNY STOLPNES","ENK","Enkeltpersonforetak","01.410","Melkeproduksjon på storfe","","","","","","","false","","","","","","","","","","Stolpnesveien 144","SUNDLANDET","7255","HITRA","5056","Norge","NO","8200","Personlig næringsdrivende","","2015-08-17","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kjøtt- og melkeproduksjon. Utførelse av praktisk arbeid innenfor landbruk, pløying, slodding, hårving, såing, innhøsting gressutstyr, møkkjøring, sprøyting og skogsarbeid. Utleietjenester og utleie."
"994650459","ARDEO TECHNOLOGY AS","AS","Aksjeselskap","71.129","Annen teknisk konsulentvirksomhet","","","","","","","true","","","Vågsgaten 22","LAKSEVÅG","5160","BERGEN","4601","Norge","NO","Osvegen 210","KALANDSEIDET","5229","BERGEN","4601","Norge","NO","2100","Private aksjeselskaper mv.","2022","2009-10-21","2009-10-02","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2009-10-02","Tekniske konsulenttjenester, forskning og produktutvikling i bl.a. elektroniske, mirkobølge, optiske og akustiske områder.","Tekniske konsulenttjenester, forskning og produktutvikling i bl.a. elektroniske, mikrobølge, optiske og akustiske områder."
"933281841","BUSINESS IS SPORT AS","AS","Aksjeselskap","73.110","Reklamebyråer","","","","","","","false","","","","","","","","","","c/o Roar Søhus/nCappelens gate 14","DRAMMEN","3016","DRAMMEN","3301","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1982-11-16","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2016-06-22","Konsulentvirksomhet, kompetanseheving, sponsorvirksomhet, reise- og arrangementsarrangør, samt hva hermed står i forbindelse, herunder virksomhet knyttet til markedsføring og reklame. Selskapet kan videre drive handel med varer samt investering i andre selskaper gjennom aksjer eller på annen måte, samt kunne engasjere seg i kjøp, salg og drift av fast eiendom.","Konsulentvirksomhet, kompetanseheving, sponsorvirksomhet, reise- og arrangementsarrangør, samt hva hermed står i forbindelse, herunder virksomhet knyttet til markedsføring og reklame. Selskapet kan videre drive handel med varer samt investering i andre selskaper gjennom aksjer eller på annen måte, samt kunne engasjere seg i kjøp, salg og drift av fast eiendom."
"916190654","PANIMATED SONJA LANGSKJÆR","ENK","Enkeltpersonforetak","59.110","Produksjon av film, video og fjernsynsprogrammer","","","","","","","false","","www.panimated.com","","","","","","","","Janesvågen 10","TRÆNA","8770","TRÆNA","1835","Norge","NO","8200","Personlig næringsdrivende","","2015-11-05","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Medieproduksjon, hovedsaklig produksjon av animasjon og illustrasjon på oppdrag."
"932274736","HIMALAYAN GROUP AS KONKURSBO","KBO","Konkursbo","56.101","Drift av restauranter og kafeer","","","","","","","false","","","v/Adv. Knut Harald Sommernes/nPostboks 1983 Vika","OSLO","0125","OSLO","0301","Norge","NO","Oslo gate 14","OSLO","0192","OSLO","0301","Norge","NO","","","","2023-10-18","2023-10-18","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Konkursbo."
"928155404","SLSD AS","AS","Aksjeselskap","86.211","Allmenn legetjeneste","","","","","","","true","","","c/o Christian Nelson/nHarestien 9","DRØBAK","1444","FROGN","3214","Norge","NO","Storgata Legesenter/nStorgata 27","DRØBAK","1440","FROGN","3214","Norge","NO","2100","Private aksjeselskaper mv.","2022","2021-11-17","2021-10-29","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-10-29","Drive fastlegesenter.","Drive fastlegesenter."
"999229875","SAMEIET VIKAVEIEN 64-66","ESEK","Eierseksjonssameie","","","","","","","","","true","","","Vikavegen 66A","OPPDAL","7340","OPPDAL","5021","Norge","NO","Vikavegen 64-66","OPPDAL","7340","OPPDAL","5021","Norge","NO","","","","2012-12-22","2011-05-20","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2012-11-15","Eierseksjonssameie","Eierseksjonssameie"
"914490278","BJØRKE LOGOPEDITJENESTE","ENK","Enkeltpersonforetak","86.909","Andre helsetjenester","","","","","","","false","","","","","","","","","","Glomma terrasse 11A","ÅRNES","2150","NES","3228","Norge","NO","8200","Personlig næringsdrivende","","2014-11-19","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Logopedisk utredning, rådgivning og behandling av barn, unge og voksne med språk- og talevansker."
"919907061","SAMEIET HARALDSGT 217 - KLAMPENBORG","ESEK","Eierseksjonssameie","","","","","","","","","false","","","Postboks 2721","TRONDHEIM","7439","TRONDHEIM","5001","Norge","NO","c/o Haugesund boligbyggelag/nKirkegata 130","HAUGESUND","5527","HAUGESUND","1106","Norge","NO","","","2022","2017-11-28","2008-12-10","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Eierseksjonssameie"
"980664082","TIKOMANIK AS","AS","Aksjeselskap","46.180","Agenturhandel med spesialisert vareutvalg ellers","","","","","","","true","","","","","","","","","","Kreklingveien 11","YVEN","1715","SARPSBORG","3105","Norge","NO","2100","Private aksjeselskaper mv.","2022","1999-04-21","1999-03-20","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","1999-03-20","Kjøp og salg av varer og tjenester og alt som naturlig hører med i denne forbindelse.","Enheten skal drive med kjøp og salg av varer og tjenester i detalj innenfor verktøybransjen."
