organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,beliggenhetsadresse.adresse,beliggenhetsadresse.poststed,beliggenhetsadresse.postnummer,beliggenhetsadresse.kommune,beliggenhetsadresse.kommunenummer,beliggenhetsadresse.land,beliggenhetsadresse.landkode,registreringsdatoIEnhetsregisteret,frivilligMvaRegistrertBeskrivelser,registrertIMvaregisteret,oppstartsdato,datoEierskifte,overordnetEnhet,nedleggelsesdato
"918491538","TOTALUM AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Postboks 98","HAUGESUND","5501","HAUGESUND","1106","Norge","NO","Smedasundet 97","HAUGESUND","5525","HAUGESUND","1106","Norge","NO","2017-02-01","","false","2017-02-01","","918425667",""
"929510585","NEUENKIRCHEN HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.230","Tannhelsetjenester","","","","","","","false","","","","","","","","","","Rørgata 8","KRISTIANSUND N","6517","KRISTIANSUND","1505","Norge","NO","2022-07-19","","false","2022-05-19","","929498143",""
"984539193","CHRISTIAN KROHGS GATE 60 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Oscars gate 42","OSLO","0258","OSLO","0301","Norge","NO","2002-05-21","","false","2001-12-17","","984053495",""
"930000485","NORDFOLK TRAVEL AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","79.120","Reisearrangørvirksomhet","","","","","","","true","","","","","","","","","","Bognesvegen 23","ÅLESUND","6016","ÅLESUND","1508","Norge","NO","2022-10-08","","false","2022-10-03","","929847865",""
"923554823","AHC AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.121","Byggeteknisk konsulentvirksomhet","","","","","","","true","","","","","","","","","","Kirkeveien 105B","HASLUM","1344","BÆRUM","3201","Norge","NO","2019-10-07","","false","2019-09-18","","923540245",""
"999472168","MALMA AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","true","","","","","","","","","","Utgårdstrandsveien 28","BORØY","4916","TVEDESTRAND","4213","Norge","NO","2013-01-14","","false","2011-01-01","","989071831",""
"921925433","ØSTFJELLVEGEN SA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.320","Eiendomsforvaltning","","","","","","","false","","","c/o Snøhetta Regnskap Øyer AS/nKongsvegen 326","ØYER","2636","ØYER","3440","Norge","NO","","TRETTEN","2635","ØYER","3440","Norge","NO","2018-12-19","","false","2017-01-01","","975566080",""
"932416182","ALTA HESTESENTER AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","C/O Alta Rideklubb/nPostboks 1457","ALTA","9506","ALTA","5601","Norge","NO","Holstsletta 3","ALTA","9514","ALTA","5601","Norge","NO","2023-11-07","","false","2023-10-09","","932352214",""
"815750292","TERMOTRANSPORT NORD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","true","5","","","","","","","","","Spildervika 51","ØRNES","8150","MELØY","1837","Norge","NO","2015-08-06","","false","2015-08-01","","915730906",""
"929015932","JCK BYGG AS KONKURSBO","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","v/Adv. Hans Bogsti/nPostboks 194","HAMAR","2302","HAMAR","3403","Norge","NO","Nordahl Griegs gate 35","HAMAR","2319","HAMAR","3403","Norge","NO","2022-03-31","","false","2022-03-31","","929015924",""
"978179371","BELSÅS GÅRD TORKELL WANVIK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.101","Drift av restauranter og kafeer","","","","","","","false","","","","","","","","","","Buvikåsvegen 256","BUVIKA","7350","SKAUN","5029","Norge","NO","2018-09-11","","false","2018-08-15","","928599019",""
"993132624","ROAR OLSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.120","Grunnarbeid","","","","","","","false","","","","","","","","","","Sømslia 3","KRISTIANSAND S","4637","KRISTIANSAND","4204","Norge","NO","2008-09-25","","false","2007-11-01","","983594816",""
"989988476","GREWAL'S MAXITAXI","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.320","Drosjebiltransport","","","","","","","false","","","","","","","","","","Lønneveien 10","TRANBY","3408","LIER","3312","Norge","NO","2006-06-26","","false","2006-06-12","","989952579",""
"923687262","EN WESSELTOFT","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","59.200","Produksjon og utgivelse av musikk- og lydopptak","","","","","","","false","","","","","","","","","","Normannsgata 73","OSLO","0655","OSLO","0301","Norge","NO","2019-10-28","","false","2019-07-01","","897735032",""
"932649217","MAQSOOD EIENDOM AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Finnhaugveien 27","OSLO","0760","OSLO","0301","Norge","NO","2023-12-19","","false","2022-01-01","","923488855",""
"930030597","WENNEMO MASKINSERVICE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","81.299","Annen rengjøringsvirksomhet ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Nordre Vennemo/nHveinemoveien 57","HEMNES","1970","AURSKOG-HØLAND","3226","Norge","NO","2022-10-13","","false","2022-09-01","","929857550",""
"830019472","IWONA CZARNECKA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","81.210","Rengjøring av bygninger","","","","","","","false","","","","","","","","","","Utsikten 5","BARDUFOSS","9325","MÅLSELV","5524","Norge","NO","2022-10-11","","false","2022-08-30","","929857550",""
"924148659","SAMEIET VILLAVEIEN 22-30","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","Postboks 385","SANDVIKA","1301","BÆRUM","3201","Norge","NO","Kinoveien 3","SANDVIKA","1337","BÆRUM","3201","Norge","NO","2019-12-13","","false","","","975996980",""
"929707079","RADANOVIC","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","81.101","Vaktmestertjenester","","","","","","","false","","","","","","","","","","Bekkefaret 2","LILLEHAMMER","2613","LILLEHAMMER","3405","Norge","NO","2022-08-25","","false","2022-06-30","","929485548",""
"981591135","LISE VERONICA ANDERSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.990","Detaljhandel utenom utsalgssted ellers","","","","","","","false","","","","","","","","","","Kongshavnveien 26","GODVIK","5179","BERGEN","4601","Norge","NO","2000-02-17","","false","1999-10-20","","981249844",""
"982650631","PILEPARKEN BOLIGSAMEIE","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","www.obos.no","Postboks 6666 St. Olavs Plass","OSLO","0129","OSLO","0301","Norge","NO","c/o OBOS/nHammersborg torg 1","OSLO","0179","OSLO","0301","Norge","NO","2019-10-03","","false","","","966442077",""
"932179334","GJENBRUKSGLEDER.NO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.799","Butikkhandel med brukte varer ellers","","","","","","","false","","","","","","","","","","Bieveien 5","ARENDAL","4825","ARENDAL","4203","Norge","NO","2023-10-04","","false","2023-09-18","","966442077",""
"918386343","MEIERIGÅRDEN 3 BORETTSLAG","AAFY","Underenhet til ikke-næringsdrivende","68.201","Borettslag","","","","","","","true","","","Postboks 6666 St. Olavs Plass","OSLO","0129","OSLO","0301","Norge","NO","Vangsvegen 143","HAMAR","2321","HAMAR","3403","Norge","NO","2017-01-20","","false","","","988396486",""
"932820013","IBERA CONSULTING STRØM-WILHELMSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","","","","","","","","","Greverudhagan 10","OPPEGÅRD","1415","NORDRE FOLLO","3207","Norge","NO","2020-11-18","","false","2020-10-01","","932818833",""
"932543028","OLAV BJARTE FOSSO ENK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Øvre Kristianstens gate 1A","TRONDHEIM","7014","TRONDHEIM","5001","Norge","NO","2023-11-29","","false","2023-11-29","","932542196",""
"930149020","COVR AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","13.960","Produksjon av tekstiler til teknisk og industriell bruk","","","","","","","true","5","","","","","","","","","Randabergveien 333","RANDABERG","4073","RANDABERG","1127","Norge","NO","2022-11-03","","false","2022-11-02","","929939891",""
"814745392","MARKPOL BYGG MAREK PIECHOWSKI","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","41.200","Oppføring av bygninger","","","","","","","false","","","","","","","","","","Bakerovnsberget 49","BÆRUMS VERK","1353","BÆRUM","3201","Norge","NO","2015-01-05","","false","2015-01-01","","914729149",""
"932432757","NORGESDEMOKRATENE PORSGRUNN","AAFY","Underenhet til ikke-næringsdrivende","94.920","Partipolitiske organisasjoner","","","","","","","false","","","","","","","","","","Bjørkealleen 12","PORSGRUNN","3917","PORSGRUNN","4001","Norge","NO","2023-11-09","","false","2023-11-09","","914729149",""
"920067956","BUTTEKVERNTUNET KAFE OG AKTIVITETSSENTER","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.101","Drift av restauranter og kafeer","","","","","","","false","","","Postboks 32","BRUMUNDDAL","2381","RINGSAKER","3411","Norge","NO","Buttekvernveien 1","BRUMUNDDAL","2382","RINGSAKER","3411","Norge","NO","2017-12-14","","false","2022-01-20","","969045281",""
"985840261","TANNLEGENE HOUSKEN OG BJERKVIG AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.230","Tannhelsetjenester","","","","","","","true","9","","Postboks 103","HAUGESUND","5501","HAUGESUND","1106","Norge","NO","Sørhauggata 111","HAUGESUND","5527","HAUGESUND","1106","Norge","NO","2003-07-02","","false","2003-07-01","","969045281",""
"929009665","TRYGVE RUGSLAND","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.130","Dyrking av grønnsaker, meloner, rot- og knollvekster","","","","","","","false","","","","","","","","","","Rugslandsveien 326","BIRKELAND","4760","BIRKENES","4216","Norge","NO","2022-03-31","","false","2022-01-01","","969045281",""
"932270803","OLAUSSEN FASADEMONTERING","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.390","Annen ferdiggjøring av bygninger","","","","","","","false","","","","","","","","","","Gamleveien 89","FINSTADJORDET","1475","LØRENSKOG","3222","Norge","NO","2023-10-17","","false","2023-09-26","","932211149",""
"985847274","TORE NEDGÅRD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","","","","","","","","","Henrik Wergelands veg 12","TROMSØ","9007","TROMSØ","5501","Norge","NO","2003-07-03","","false","1995-01-01","","985832447",""
"931777181","JALMAR AS KONKURSBO","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","v/Adv. Thore Heggen/nTonningsgata 42","STRYN","6783","STRYN","4651","Norge","NO","Myrane 8","STRYN","6783","STRYN","4651","Norge","NO","2023-07-26","","false","2023-07-26","","931777173",""
"930642835","BENEDICT VAN LEUVEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","","","","","","","","","Schønings gate 2A","OSLO","0356","OSLO","0301","Norge","NO","2023-01-12","","false","2022-11-30","","930482269",""
"929011821","CONCEPT MANAGEMENT AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","62.010","Programmeringstjenester","","","","","","","false","","","","","","","","","","c/o Outsourcia AS/nHegdehaugsveien 31","OSLO","0352","OSLO","0301","Norge","NO","2022-03-31","","false","2022-01-21","","928828492",""
"997492579","ENVIREX AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.693","Engroshandel med maskiner og utstyr til industri ellers","","","","","","","true","34","www.envirex.no","","","","","","","","Robotvegen 16","BRYNE","4340","KLEPP","1120","Norge","NO","2011-10-20","","false","2011-09-09","2015-01-01","913315197",""
"915250394","EAS CONSULTING LTD","AAFY","Underenhet til ikke-næringsdrivende","78.200","Utleie av arbeidskraft","","","","","","","false","","","c/o Ardur Tax/nFilipstadveien 5","OSLO","0250","OSLO","0301","Norge","NO","","","","","","","","2015-04-16","","false","","","915163319",""
"827851302","GK OPPLAG AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Skareveien 153","KONGSHAVN","4812","ARENDAL","4203","Norge","NO","2021-10-02","","false","2021-09-02","","827817562",""
"932288532","HAGEBERG ASSISTANSE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","81.101","Vaktmestertjenester","","","","","","","false","","","","","","","","","","Bekkedroga 21","SØRUMSAND","1920","LILLESTRØM","3205","Norge","NO","2023-10-19","","false","2023-08-01","","932220229",""
"919964707","ROBERT VIGGEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","41.200","Oppføring av bygninger","","","","","","","false","","","","","","","","","","Haugen gård/nFønnebøvegen 250","UVDAL","3632","NORE OG UVDAL","3338","Norge","NO","2017-11-25","","false","2017-10-26","","919842288",""
"932853183","REGNSKAP GROUP INVEST AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","","Postboks 64   Mortensrud","OSLO","1215","OSLO","0301","Norge","NO","Bispeluelia 8D","OSLO","1286","OSLO","0301","Norge","NO","2024-01-18","","false","2023-12-05","","919842288",""
"912564657","SJØVOLL EIENDOMSDRIFT AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Litlelindås 99","AUSTRHEIM","5943","AUSTRHEIM","4632","Norge","NO","2013-10-10","","false","2013-09-24","","912546748",""
"925556610","FOODJUNKIE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","10.850","Produksjon av ferdigmat","","","","","","","true","5","","","","","","","","","Eidsvågveien 150","EIDSVÅG I ÅSANE","5105","BERGEN","4601","Norge","NO","2020-08-31","","false","2020-08-07","","925535966",""
"996428311","SIV. ING. PER ØVERBYHAGEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.121","Byggeteknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Othilienborgvegen 51D","TRONDHEIM","7033","TRONDHEIM","5001","Norge","NO","2011-01-17","","false","2011-01-01","","896346822",""
"925605204","SSA STEINKJER AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","93.110","Drift av idrettsanlegg","","","","","","","true","13","","","","","","","","","Sjøfartsgata 10","STEINKJER","7714","STEINKJER","5006","Norge","NO","2020-09-08","","false","2020-08-04","","896346822",""
"919876387","HYGEN FILM HEIDI HYGEN SKOGHEI","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","59.110","Produksjon av film, video og fjernsynsprogrammer","","","","","","","false","","","","","","","","","","Innspurten 4B","OSLO","0663","OSLO","0301","Norge","NO","2017-11-10","","false","2017-07-01","","912799379",""
"975391426","JONA BRYNILDSRUD & DØTRE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.101","Drift av restauranter og kafeer","","","","","","","true","13","","","","","","","","","Varnaveien 35","MOSS","1526","MOSS","3103","Norge","NO","1997-01-30","","false","1972-11-01","2023-10-02","932065304",""
"923497315","SOLBAKKEN 2 BORETTSLAG","AAFY","Underenhet til ikke-næringsdrivende","68.201","Borettslag","","","","","","","false","","","Postboks 6666 St.Olavsplass","OSLO","0129","OSLO","0301","Norge","NO","Storgata 51","ELVERUM","2414","ELVERUM","3420","Norge","NO","2019-10-03","","false","","","887739722",""
"925419877","GREEN YARD KLEVEN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","30.111","Bygging av skip og skrog over 100 br.tonn","","","","","","","true","70","","","","","","","","","Klubbenesvegen 39","ULSTEINVIK","6065","ULSTEIN","1516","Norge","NO","2020-08-01","","false","2020-07-12","","887739722",""
"926476076","MITTAG BYGG AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","41.200","Oppføring av bygninger","","","","","","","true","","","","","","","","","","Kjærveien 18","ÅSGÅRDSTRAND","3179","HORTEN","3901","Norge","NO","2021-01-28","","false","2020-12-04","2021-02-22","926627996",""
